"ID1","ID2","Latitude","Longitude","Elevation"
"V207037","1990",49,-119.5,720
"V207018","1990",49,-119.5,720
"V207019","1990",49,-119.5,460
"V204580","1990",49,-119.5,500
"V228918","1990",49.02,-119.56,800
"V202494","1990",49.03,-119.47,NA
"V202623","1990",49.03,-119.47,NA
"V202625","1990",49.03,-119.47,NA
"V202624","1990",49.03,-119.47,NA
"V202621","1990",49.03,-119.47,NA
"V203545","1990",49.03,-119.47,NA
"V202173","1990",49.04,-119.34,NA
"V202292","1990",49.1,-122.8,NA
"V201968","1990",49.1,-122.9,NA
"V207280","1990",49.1,-119.6,500
"V204456","1990",49.2,-119.5,375
"V202936","1990",49.25,-123.25,NA
"V202684","1990",49.3,-123.1,NA
"V202296","1990",49.3,-123.3,NA
"V202297","1990",49.3,-123.1,NA
"V218054","1990",49.31,-119.63,550
"V202190","1990",51.09,-121.59,NA
