"ID1","ID2","Latitude","Longitude","Elevation"
"V191091","1986",36.1,-121.5,680
"V191095","1986",36.2,-121.5,840
"V190876","1986",40.1,-123.7,NA
"V190875","1986",42.9,-123.4,NA
"V190928","1986",42.9,-123.4,NA
"V213974","1986",48.31,-123.58,NA
"V223915","1986",48.79,-123.18,5
"V213899","1986",48.81,-124.68,NA
"V193325","1986",48.9,-122.4,NA
"V191350","1986",48.9,-122.4,NA
"V191351","1986",48.9,-122.4,NA
"V191363","1986",48.9,-122.4,NA
"V191353","1986",48.9,-122.4,NA
"V190392","1986",49.27,-123.25,NA
"V190654","1986",49.3,-123.1,NA
"V190583","1986",49.3,-123.1,NA
"V191161","1986",49.3,-123.1,NA
"V191163","1986",49.3,-123.1,NA
"V191162","1986",49.3,-123.1,NA
"V191169","1986",49.3,-119.9,NA
"V198382","1986",49.3,-119.9,NA
