"ID1","ID2","Latitude","Longitude","Elevation"
"V108666","1954",48.7,-123.4,NA
"V108670","1954",48.7,-123.4,NA
"V103584","1954",48.78,-123.71,NA
"V47878","1954",49.17,-123.1,NA
"V51330","1954",49.2,-119.8,NA
"V51331","1954",49.2,-119.8,NA
"V51329","1954",49.2,-119.8,NA
"V82840","1954",49.3,-124.3,NA
"V82839","1954",49.3,-124.3,0
"V108587","1954",49.3,-124.3,0
"V108584","1954",49.3,-124.3,0
"V82842","1954",49.3,-124.3,0
"V82844","1954",49.3,-124.3,0
"V108676","1954",49.3,-124.3,0
"V88550","1954",49.3,-124.3,NA
"V42716","1954",49.3,-123.2,NA
"V19237","1954",50.55,-119.15,NA
"V60493","1954",52.54,-121.92,NA
"V60452","1954",53.1,-121.5,1676.4
"V96281","1954",53.77,-121.07,NA
"V60487","1954",53.9,-122.8,NA
"V103597","1954",53.9,-123.5,NA
"V90485","1954",54,-123.1,NA
"V119708","1954",54,-123.1,NA
"V60449","1954",54.02,-124.01,NA
"V103571","1954",54.52,-128.6,NA
"V60482","1954",54.52,-128.6,1219.2
"V60483","1954",55.1,-127.6,1432.56
"V60491","1954",55.39,-122.58,1341.12
"V72821","1954",59.6,-134.18,NA
"V59600","1954",NA,NA,NA
"V59598","1954",NA,NA,NA
"V162763","1954",NA,NA,NA
"V162762","1954",NA,NA,NA
"V161401","1954",NA,NA,NA
"V96162","1954",NA,NA,NA
"V97037","1954",NA,NA,NA
"V71227","1954",NA,NA,2164
"V78447","1954",NA,NA,1219
"V71268","1954",NA,NA,549
"V73136","1954",NA,NA,762
"V60539","1954",NA,NA,NA
"V89355","1954",NA,NA,183
"V50502","1954",NA,NA,NA
"V161417","1954",NA,NA,NA
"V136186","1954",NA,NA,NA
"V48676","1954",NA,NA,NA
"V96155","1954",NA,NA,NA
"V96164","1954",NA,NA,NA
"V136042","1954",NA,NA,NA
"V96177","1954",NA,NA,NA
"V96151","1954",NA,NA,NA
"V96163","1954",NA,NA,NA
