"ID1","ID2","Latitude","Longitude","Elevation"
"V217604","1995",48.4,-123.4,NA
"V210378","1995",49,-119.5,NA
"V216102","1995",49.01,-122.8,NA
"V216101","1995",49.01,-122.8,NA
"V224938","1995",49.06,-119.53,NA
"V45284","1995",49.08,-122.16,80
"V212233","1995",49.08,-122.16,80
"V223855","1995",49.1,-115.3,840
"V210718","1995",49.2,-122.7,NA
"V228545","1995",49.2,-115.4,1040
"V210563","1995",49.25,-122.97,NA
"V228807","1995",49.27,-124.16,NA
"V228811","1995",49.27,-124.16,NA
"V210762","1995",49.3,-123.2,NA
"V210789","1995",49.3,-123.1,NA
"V19736","1995",49.3,-123.1,NA
"V211249","1995",49.3,-123.2,3
"V228548","1995",49.4,-118,610
"V215808","1995",49.5,-124.8,0
"V210436","1995",49.5,-124,NA
"V212022","1995",51.11,-122.46,2170
"V45269","1995",51.6,-122.3,NA
"V18581","1995",51.6,-122.3,NA
"V212242","1995",51.6,-122.3,NA
"V228538","1995",52,-121.8,760
"V211908","1995",56.19,-120.06,NA
"V211932","1995",57.24,-122.68,794
"V211711","1995",57.24,-122.68,794
"V228946","1995",59.57,-133.7,NA
"V228940","1995",59.57,-133.7,NA
"V228942","1995",59.57,-133.7,NA
"V228945","1995",59.57,-133.7,NA
"V228948","1995",59.57,-133.7,NA
"V30472","1995",NA,NA,NA
"V212345","1995",NA,NA,NA
"V228947","1995",NA,NA,NA
"V228923","1995",NA,NA,NA
"V228921","1995",NA,NA,NA
"V228920","1995",NA,NA,NA
"V228919","1995",NA,NA,NA
"V228932","1995",NA,NA,NA
