"ID1","ID2","Latitude","Longitude","Elevation"
"V49007","1920",48.43,-123.36,NA
"V49012","1920",48.43,-123.36,23
"V49015","1920",48.43,-123.36,23
"V48975","1920",48.5,-123.5,NA
"V48989","1920",48.63,-123.64,200
"V48980","1920",49.16,-123.94,46
"V48986","1920",49.2,-123.9,30.48
"V48972","1920",49.63,-125.7,NA
"V48976","1920",49.63,-125.7,NA
"V49010","1920",49.63,-125.7,0
"V48966","1920",49.63,-125.7,NA
"V48970","1920",49.63,-125.7,NA
"V49002","1920",49.63,-125.7,23
"V57400","1920",50.1,-117.49,1067
"V57427","1920",50.1,-117.49,1067
"V46935","1920",50.1,-120.8,609.6
"V46921","1920",50.11,-120.79,609.6
"V46920","1920",50.11,-120.79,609.6
"V115435","1920",50.11,-120.79,609.6
"V232755","1920",50.24,-117.8,NA
"V115434","1920",50.68,-120.34,365.76
"V46925","1920",50.68,-120.34,335
"V46948","1920",51.64,-121.3,914
"V46947","1920",51.7,-121.32,914
"V57429","1920",52.12,-122.07,NA
"V56269","1920",52.1333333,-122,NA
"V57428","1920",52.1333333,-122,NA
"V57397","1920",52.38,-126.75,1066.8
"V57417","1920",52.49,-125.35,914
"V57416","1920",52.49,-125.35,914
"V57418","1920",52.49,-125.35,914
"V57403","1920",NA,NA,914.4
"V57415","1920",NA,NA,914
"V46946","1920",NA,NA,914.4
