"ID1","ID2","Latitude","Longitude","Elevation"
"V18314","1947",49,-115.05,NA
"V113320","1947",49,-114,NA
"V17418","1947",49.03,-115.1,NA
"V17422","1947",49.03,-115.1,NA
"V18597","1947",49.03,-115.1,NA
"V19186","1947",49.03,-115.1,NA
"V19187","1947",49.03,-115.1,NA
"V120123","1947",49.08,-116.08,NA
"V19299","1947",49.08,-116.45,NA
"V18835","1947",49.1,-116.51,NA
"V19190","1947",49.1,-116.51,NA
"V19221","1947",49.1,-116.51,NA
"V19220","1947",49.16,-116.34,NA
"V120232","1947",49.2,-123.2,NA
"V113305","1947",49.3,-115.1,NA
"V19036","1947",49.32,-117.65,914
"V17250","1947",49.38,-115.3,NA
"V17419","1947",49.5,-115.06,NA
"V19219","1947",49.5,-115.06,NA
"V19189","1947",49.5,-115.8,NA
"V19025","1947",49.5,-115.06,290
"V120402","1947",49.51,-115.75,NA
"V17247","1947",49.58,-115.75,NA
"V17505","1947",49.6,-115.8,NA
"V17507","1947",49.6,-116.2,NA
"V18834","1947",49.6,-116.2,NA
"V19218","1947",49.6,-116.2,NA
"V19001","1947",49.6,-116.2,NA
"V107480","1947",49.64,-115.96,NA
"V17785","1947",49.69,-121.41,NA
"V18313","1947",49.7,-115.7,NA
"V18973","1947",49.78,-115.73,NA
"V19555","1947",49.8,-115.9,NA
"V17248","1947",49.9,-115.7,NA
"V19188","1947",49.9,-116.3,NA
"V107467","1947",50,-115,NA
"V17251","1947",50.2,-115.8,NA
"V18775","1947",50.2,-115.8,NA
"V17420","1947",50.3,-115.9,NA
"V17506","1947",50.3,-115.9,NA
"V18945","1947",50.3,-115.9,NA
"V18974","1947",50.3,-115.9,NA
"V19564","1947",50.32,-115.88,NA
"V17252","1947",50.5,-116,NA
"V18917","1947",50.5,-119.2,NA
"V18370","1947",50.5,-116,NA
"V17421","1947",51.3,-116.96,NA
"V122117","1947",59.9,-137,1219.2
"V224070","1947",60.2,-132.7,701.04
"V122115","1947",60.5,-133.2,685.8
"V122113","1947",60.5,-133.1,701.04
"V122112","1947",60.7,-135.1,NA
"V45634","1947",68,-135,NA
"V17936","1947",68.7,-134.1,152
"V18479","1947",NA,NA,NA
"V95437","1947",NA,NA,3.048
"V113561","1947",NA,NA,NA
"V113571","1947",NA,NA,NA
"V83432","1947",NA,NA,NA
"V63562","1947",NA,NA,NA
"V113550","1947",NA,NA,NA
"V113549","1947",NA,NA,NA
"V19582","1947",NA,NA,396.24
"V19037","1947",NA,NA,NA
"V122100","1947",NA,NA,NA
"V122103","1947",NA,NA,NA
"V122091","1947",NA,NA,NA
"V54532","1947",NA,NA,NA
"V120406","1947",NA,NA,NA
"V146771","1947",NA,NA,NA
"V113575","1947",NA,NA,NA
"V122098","1947",NA,NA,NA
"V17572","1947",NA,NA,NA
