"ID1","ID2","Latitude","Longitude","Elevation"
"V236149","2009",44.09333,-124.1192,5
"V236095","2009",44.63687,-116.79137,1000
"V241198","2009",47.77,-117.253,580
"V241199","2009",47.77,-117.253,580
"V241200","2009",47.77,-117.253,580
"V241201","2009",47.77,-117.253,580
"V241202","2009",47.77,-117.253,580
"V241205","2009",47.77,-117.253,580
"V241217","2009",47.923,-117.1,1450
"V230571","2009",48.411,-123.346,30
"V230600","2009",48.428,-123.3,11
"V230570","2009",48.44,-123.29,6
"V230589","2009",48.444,-123.29,9
"V230549","2009",48.463,-123.298,17
"V243289","2009",49.03,-119.47,280
"V230506","2009",49.21,-121.99,350
"V230450","2009",49.228,-121.77,22
"V230406","2009",49.23,-122.875,4
"V230463","2009",49.23,-122.875,4
"V230350","2009",49.265,-123.074,24
"V230464","2009",49.564,-121.42,68
"V230471","2009",50.688,-119.32,350
"V241179","2009",54,-119.5,2030
"V241274","2009",54.353,-118.514,NA
"V241276","2009",54.353,-118.514,NA
"V241278","2009",54.353,-118.514,NA
"V241306","2009",55.9257,-118.6004,357
"V241312","2009",56.1343,-120.0334,446
"V246447","2009",59.7335,-134.98,854
"V229587","2009",NA,NA,1757
"V229586","2009",NA,NA,1773
"V229585","2009",NA,NA,1634
"V229584","2009",NA,NA,1721
"V229583","2009",NA,NA,1751
