"ID1","ID2","Latitude","Longitude","Elevation"
"V244413","2013",45.47512,-76.44493,NA
"V243747","2013",47.7009,-116.8027,682
"V239261","2013",49.01,-119.573,913
"V239262","2013",49.01,-119.567,978
"V240877","2013",49.014,-116.877,1305
"V241056","2013",49.05,-125.72,2
"V241067","2013",49.072,-125.778,1
"V243720","2013",49.08,-116.09,NA
"V243706","2013",49.1,-116.51,NA
"V241027","2013",49.134,-122.799,5
"V240706","2013",49.141,-123.076,5
"V239263","2013",49.222,-122.775,4
"V240787","2013",49.253,-122.916,40
"V241035","2013",49.255,-122.97,18
"V240799","2013",49.286,-121.745,390
"V243728","2013",49.3,-115.1,NA
"V241537","2013",49.4,-123.18,NA
"V240943","2013",50.636,-121.35,480
"V243666","2013",50.78,-113.82,NA
"V243698","2013",50.78,-113.82,NA
"V240974","2013",51.13,-121.9,1395
"V240972","2013",51.138,-121.87,2010
"V240961","2013",51.14,-121.87,2170
"V240949","2013",51.142,-121.872,2083
"V240951","2013",51.142,-121.872,2083
"V241005","2013",51.42,-116.452,1265
"V244912","2013",57.042069,-122.85455,1512
"V244919","2013",57.071418,-122.87604,1752
"V246449","2013",59.79713,-134.85158,741
"V246450","2013",59.94704,-134.73149,844
"V246456","2013",60.75665,-136.11719,722
"V244303","2013",60.85381,-137.79407,1000
"V244311","2013",61.12973,-135.34448,781
"V244275","2013",64.66401,-127.86668,1035
"V244267","2013",65.278,-126.8131,65
"V244239","2013",69.09153,-105.24577,0
