"ID1","ID2","Latitude","Longitude","Elevation"
"V96301","1953",49,-119,762
"V97038","1953",49.08,-116.45,NA
"V79657","1953",49.1,-119,945
"V40372","1953",49.1,-124.3,210
"V40337","1953",49.1,-124.1,210
"V96271","1953",49.3,-119.5,NA
"V121321","1953",49.3,-122.9,NA
"V60486","1953",49.4,-115.4,NA
"V103600","1953",49.77,-117.47,NA
"V121294","1953",50,-121,NA
"V121257","1953",50.69,-121.93,NA
"V121327","1953",50.69,-121.93,NA
"V121293","1953",50.69,-121.93,NA
"V121326","1953",50.69,-121.93,NA
"V121316","1953",50.69,-121.93,NA
"V121323","1953",50.74,-121.26,1219
"V121314","1953",51,-122.5,NA
"V121330","1953",51.09,-121.59,1219
"V121359","1953",51.15,-121.28,4000
"V155212","1953",51.3,-121.4,NA
"V121310","1953",51.3,-121.4,NA
"V113482","1953",51.5,-120.9,NA
"V113480","1953",51.55,-121.19,NA
"V121304","1953",51.55,-121.19,NA
"V121295","1953",51.65,-120.78,NA
"V121329","1953",51.86,-120.77,NA
"V121328","1953",51.86,-120.77,NA
"V48799","1953",53.9,-122.8,600
"V177818","1953",53.9,-122.8,600
"V113513","1953",53.92,-122.68,NA
"V73138","1953",NA,NA,640
"V59348","1953",NA,NA,NA
"V49306","1953",NA,NA,NA
"V48094","1953",NA,NA,NA
"V48123","1953",NA,NA,NA
"V48122","1953",NA,NA,NA
"V121256","1953",NA,NA,NA
"V106671","1953",NA,NA,NA
"V197737","1953",NA,NA,NA
"V85808","1953",NA,NA,NA
"V85961","1953",NA,NA,NA
"V85811","1953",NA,NA,NA
"V85964","1953",NA,NA,NA
"V85960","1953",NA,NA,NA
"V85965","1953",NA,NA,NA
"V85966","1953",NA,NA,NA
"V44448","1953",NA,NA,NA
"V102670","1953",NA,NA,NA
"V113422","1953",NA,NA,NA
"V86915","1953",NA,NA,NA
"V105991","1953",NA,NA,NA
"V105907","1953",NA,NA,NA
"V64252","1953",NA,NA,NA
"V83083","1953",NA,NA,NA
"V73123","1953",NA,NA,152.4
"V48126","1953",NA,NA,NA
"V85846","1953",NA,NA,NA
"V85855","1953",NA,NA,NA
"V85816","1953",NA,NA,NA
"V85813","1953",NA,NA,NA
"V102065","1953",NA,NA,NA
"V108371","1953",NA,NA,NA
"V85848","1953",NA,NA,NA
"V90817","1953",NA,NA,365.76
"V78634","1953",NA,NA,NA
