"ID1","ID2","Latitude","Longitude","Elevation"
"V61340","1944",49,-116,NA
"V61339","1944",49,-116,NA
"V61314","1944",49,-116,NA
"V61316","1944",49,-116,NA
"V61244","1944",49,-117,NA
"V19355","1944",49,-115,1920
"V61233","1944",49,-116,NA
"V61232","1944",49,-116,NA
"V61231","1944",49,-116,NA
"V19007","1944",49,-115,1920
"V61336","1944",49,-116,NA
"V120153","1944",49.1,-122.8,NA
"V17873","1944",49.12,-123.19,NA
"V236652","1944",49.13,-121.95,NA
"V83422","1944",49.16,-122.12,NA
"V17811","1944",49.17,-123.1,NA
"V120358","1944",49.17,-122.58,NA
"V120219","1944",49.2,-123.2,NA
"V120190","1944",49.2,-123.2,NA
"V120274","1944",49.2,-122.8,NA
"V18199","1944",49.22,-123.88,NA
"V17807","1944",49.22,-123.88,NA
"V46149","1944",49.22,-123.88,NA
"V46148","1944",49.22,-123.88,NA
"V18646","1944",49.22,-123.88,NA
"V19381","1944",49.22,-123.88,NA
"V120245","1944",49.23,-121.77,NA
"V17774","1944",49.3,-123.2,NA
"V244446","1944",49.3,-123.2,NA
"V120221","1944",49.3,-123.1,NA
"V120142","1944",49.3,-123.1,NA
"V19077","1944",49.3,-123.2,NA
"V45245","1944",49.3,-123.1,NA
"V61243","1944",49.48,-117.38,NA
"V61242","1944",49.48,-117.38,NA
"V61258","1944",49.49,-117.3,NA
"V61255","1944",49.49,-117.3,NA
"V61248","1944",49.49,-117.3,NA
"V17578","1944",49.49,-117.3,NA
"V17658","1944",49.49,-117.3,NA
"V17657","1944",49.49,-117.3,NA
"V61237","1944",49.49,-117.3,NA
"V61273","1944",49.49,-117.3,NA
"V61241","1944",49.49,-117.3,NA
"V61370","1944",49.49,-117.3,NA
"V61274","1944",49.49,-117.3,NA
"V61239","1944",49.49,-117.3,NA
"V61247","1944",49.49,-117.3,NA
"V61236","1944",49.49,-117.3,NA
"V61253","1944",49.49,-117.3,NA
"V61240","1944",49.49,-117.3,NA
"V17307","1944",49.6,-115.6,NA
"V17577","1944",49.6,-115.6,NA
"V19671","1944",49.6,-115.6,NA
"V17741","1944",49.62,-115.63,NA
"V17876","1944",49.63,-125.7,NA
"V17833","1944",49.63,-116.8,NA
"V18836","1944",49.7,-116.8,NA
"V17740","1944",49.71,-116.88,NA
"V19373","1944",49.71,-116.88,NA
"V19356","1944",49.71,-116.88,NA
"V17413","1944",50,-115,NA
"V20923","1944",50,-115,2590
"V19561","1944",50.16,-115.81,NA
"V18778","1944",50.16,-115.81,NA
"V18970","1944",50.16,-115.81,NA
"V17245","1944",50.2,-115.8,NA
"V20921","1944",50.2,-115.8,NA
"V18969","1944",50.23,-119.35,NA
"V17402","1944",50.5,-116,2286
"V17404","1944",50.5,-116,NA
"V20098","1944",50.5,-116,NA
"V20099","1944",50.5,-116,1981.2
"V19276","1944",50.5,-116,2438.4
"V18530","1944",50.5,-116,2743.2
"V19380","1944",50.52,-125.53,NA
"V45153","1944",50.55,-126.33,NA
"V17570","1944",50.6,-127.58,NA
"V18198","1944",50.6,-127.58,NA
"V17574","1944",50.6,-127.58,NA
"V17713","1944",50.6,-127.58,NA
"V18813","1944",50.6,-127.58,NA
"V19379","1944",50.6,-127.58,NA
"V19689","1944",50.6,-127.58,NA
"V19076","1944",50.6,-127.58,NA
"V18215","1944",51,-123,NA
"V18509","1944",51,-121,NA
"V18782","1944",51.1,-124,NA
"V61497","1944",51.19,-116.58,NA
"V18510","1944",51.2,-121.5,NA
"V61488","1944",51.42,-116.4,NA
"V61489","1944",51.42,-116.4,NA
"V61532","1944",51.42,-116.4,NA
"V61527","1944",51.42,-116.4,NA
"V17510","1944",51.46,-121.25,NA
"V17405","1944",51.7,-122.4,NA
"V18951","1944",51.7,-122.4,NA
"V18971","1944",51.7,-122.4,NA
"V17514","1944",52,-123,NA
"V18780","1944",52.1,-123.7,NA
"V19672","1944",52.12,-122.07,NA
"V20924","1944",52.13,-123.7,NA
"V20925","1944",52.13,-123.7,NA
"V18097","1944",52.33,-121.42,NA
"V18105","1944",52.49,-125.35,NA
"V18471","1944",52.49,-125.35,NA
"V18470","1944",52.49,-125.35,NA
"V17416","1944",52.49,-125.35,NA
"V17622","1944",52.49,-125.35,NA
"V17845","1944",52.49,-125.35,NA
"V20097","1944",52.49,-125.35,1828.8
"V18779","1944",52.49,-125.35,NA
"V19318","1944",52.49,-125.35,NA
"V19673","1944",52.49,-125.35,NA
"V17738","1944",52.98,-122.49,NA
"V19662","1944",52.98,-122.49,NA
"V18953","1944",52.98,-122.49,NA
"V19011","1944",52.98,-122.49,NA
"V18096","1944",53,-122.5,NA
"V18838","1944",53,-122.5,NA
"V18643","1944",53,-126,NA
"V18208","1944",53.78,-126.14,NA
"V19317","1944",53.78,-126.14,NA
"V18365","1944",53.8,-126.1,NA
"V18366","1944",53.8,-126.1,NA
"V18781","1944",53.8,-126.3,NA
"V17500","1944",53.9,-122.8,NA
"V18011","1944",53.9,-122.8,NA
"V19312","1944",53.9,-122.8,NA
"V18264","1944",53.92,-122.68,NA
"V19314","1944",54,-124,NA
"V18012","1944",54.02,-124.01,NA
"V17842","1944",54.02,-124.01,NA
"V17843","1944",54.02,-124.01,NA
"V19044","1944",54.02,-124.01,NA
"V19313","1944",54.02,-124.01,NA
"V18213","1944",54.04,-125.77,NA
"V17515","1944",54.04,-125.77,NA
"V18261","1944",54.04,-125.77,NA
"V18262","1944",54.04,-125.77,NA
"V19353","1944",54.04,-125.77,NA
"V19215","1944",54.04,-125.77,1219
"V19010","1944",54.04,-125.77,NA
"V17716","1944",54.2,-125.5,NA
"V18263","1944",54.2,-125.8,NA
"V18181","1944",54.2333333,-125.75,NA
"V19562","1944",54.3,-122.8,NA
