"ID1","ID2","Latitude","Longitude","Elevation"
"V165196","1969",46.6,-84.3,NA
"V17683","1969",46.6,-84.6,NA
"V224246","1969",46.6,-84.6,NA
"V36331","1969",46.6,-84.3,NA
"V165195","1969",46.7,-84.4,NA
"V133424","1969",49.1,-113.5,1341
"V143410","1969",49.1,-120,NA
"V143380","1969",49.1,-120,NA
"V133370","1969",49.1,-113.8,1311
"V133274","1969",49.1,-113.9,1280.16
"V133409","1969",49.1,-113.8,NA
"V143439","1969",49.1,-120,NA
"V133268","1969",49.1,-114.2,1981
"V143438","1969",49.1,-120,NA
"V140421","1969",49.1,-119.9,NA
"V133537","1969",49.1,-113.9,1341.12
"V143390","1969",49.11,-1191,NA
"V143383","1969",49.22,-119.97,NA
"V143332","1969",49.22,-119.97,NA
"V143478","1969",49.22,-119.97,2255.52
"V140387","1969",49.22,-119.97,NA
"V131106","1969",49.3,-88.8,NA
"V131027","1969",49.3,-88.8,NA
"V131063","1969",49.3,-88.9,NA
"V131065","1969",49.3,-88.8,NA
"V131066","1969",49.3,-88.8,NA
"V131104","1969",49.3,-88.8,NA
"V130891","1969",49.3,-88.8,NA
"V130892","1969",49.3,-88.8,NA
"V131025","1969",49.3,-88.8,NA
"V131026","1969",49.3,-88.8,NA
"V130921","1969",49.3,-88.8,NA
"V131092","1969",49.3,-88.9,NA
"V131024","1969",49.3,-88.8,NA
"V131105","1969",49.3,-88.8,NA
"V131103","1969",49.4,-88.9,NA
"V131100","1969",49.4,-88.9,NA
"V131110","1969",49.4,-88.9,NA
"V131111","1969",49.4,-88.9,NA
"V127807","1969",49.58,-119,2263.14
"V127804","1969",49.58,-119,2286
"V226933","1969",49.63,-125.7,1676.4
"V127905","1969",49.8,-118.9,2310
"V226388","1969",49.9,-125.7,NA
"V236706","1969",49.9,-125.7,NA
"V166118","1969",50.14,-118.98,1387
"V166117","1969",50.14,-118.98,1387
"V166133","1969",50.15,-118.99,1356
"V166127","1969",50.15,-118.99,1356
"V247275","1969",50.15,-118.99,1356.36
"V125976","1969",51.2,-123.8,1768
"V126056","1969",51.2,-123.8,1676
"V126043","1969",51.2,-123.8,1676.4
"V126047","1969",51.2,-123.8,1676.4
"V141292","1969",52.4,-122.4,869
"V149276","1969",52.86,-132.24,NA
"V149352","1969",52.86,-132.24,NA
"V149275","1969",53.12,-131.68,NA
"V146452","1969",53.25,-131.82,NA
"V146454","1969",53.25,-131.82,NA
"V149359","1969",53.25,-131.82,NA
"V149278","1969",53.27,-132.57,NA
"V149351","1969",53.27,-132.57,NA
"V149277","1969",54.02,-132.15,NA
"V134042","1969",54.91,-122.96,762
"V137284","1969",57,-123,1250
"V137325","1969",57,-123,1584.96
"V137279","1969",57,-123,1645.92
"V137282","1969",57,-123,1250
"V137283","1969",57,-123,1250
"V137296","1969",57,-123,1829
"V137322","1969",57,-123,1676
"V137286","1969",57,-123,1768
"V137297","1969",57.46,-123.37,1767.84
"V178566","1969",NA,NA,750
"V139264","1969",NA,NA,NA
"V129811","1969",NA,NA,NA
"V126324","1969",NA,NA,NA
"V139234","1969",NA,NA,NA
"V139205","1969",NA,NA,NA
"V139287","1969",NA,NA,NA
"V139206","1969",NA,NA,NA
"V139299","1969",NA,NA,NA
"V139233","1969",NA,NA,NA
"V139248","1969",NA,NA,NA
"V139286","1969",NA,NA,NA
"V139293","1969",NA,NA,NA
"V139288","1969",NA,NA,NA
"V139207","1969",NA,NA,NA
"V139244","1969",NA,NA,NA
"V139283","1969",NA,NA,NA
"V126885","1969",NA,NA,NA
"V126307","1969",NA,NA,NA
"V139321","1969",NA,NA,NA
"V139245","1969",NA,NA,NA
"V139295","1969",NA,NA,NA
"V139230","1969",NA,NA,NA
"V139285","1969",NA,NA,NA
"V139254","1969",NA,NA,NA
"V139290","1969",NA,NA,NA
"V39218","1969",NA,NA,NA
"V139243","1969",NA,NA,NA
"V139242","1969",NA,NA,NA
"V139241","1969",NA,NA,NA
"V139219","1969",NA,NA,NA
