"ID1","ID2","Latitude","Longitude","Elevation"
"V136515","1965",49.16,-123.79,NA
"V16989","1965",49.2,-123.09,NA
"V112983","1965",49.29,-115.83,NA
"V17607","1965",49.3,-123.2,NA
"V225586","1965",49.3,-123.2,NA
"V112110","1965",49.33,-123.16,0
"V112043","1965",49.33,-123.16,NA
"V114943","1965",49.4,-120.6,701
"V114674","1965",49.4,-120.6,893
"V114882","1965",49.4,-120.6,893.064
"V112986","1965",49.6,-116,2133.6
"V112987","1965",49.8,-115.7,NA
"V198399","1965",49.89,-122.98,1524
"V106652","1965",49.89,-122.98,1524
"V158231","1965",49.89,-122.98,1524
"V220233","1965",49.89,-122.98,1524
"V198398","1965",49.9,-123,1524
"V198403","1965",49.9,-123,1524
"V18176","1965",49.9,-122.96,1524
"V220234","1965",49.9,-123,1524
"V158226","1965",49.95,-122.78,1524
"V158385","1965",50,-122.8,1524
"V158356","1965",50,-122.8,1524
"V114919","1965",50.2,-120.5,579.12
"V115907","1965",50.4,-120.3,701.04
"V114776","1965",50.4,-120.3,701.04
"V114742","1965",50.7,-120.4,610
"V114670","1965",50.7,-120.4,610
"V114728","1965",50.7,-120.4,609.6
"V116332","1965",50.7,-120.4,530.352
"V219967","1965",51.05,-122.78,1493.52
"V114888","1965",51.1,-118,560.832
"V114870","1965",51.3,-117.4,1341.12
"V116334","1965",51.4,-117.1,785
"V114794","1965",51.4,-117,853
"V111937","1965",51.9,-120.1,1981.2
"V114475","1965",59.3,-73.4,NA
"V215187","1965",59.3,-73.4,NA
"V222147","1965",60,-111.9,NA
"V196505","1965",60.1,-112.3,NA
"V219668","1965",60.4,-112.7,NA
"V245527","1965",67,-133.2,NA
"V113100","1965",67.9,-134,15
"V113099","1965",67.9,-134,18
"V113084","1965",67.9,-134,18
"V113089","1965",67.9,-134,15
"V113125","1965",67.9,-134,15
"V113188","1965",67.9,-134,15
"V113176","1965",67.9,-134,15
"V113173","1965",67.9,-134,15
"V112436","1965",68.1,-135.4,NA
"V211104","1965",68.2,-135.9,NA
"V211105","1965",68.2,-135.9,NA
"V118818","1965",68.2,-135.9,326
"V118817","1965",68.2,-135.9,NA
"V118793","1965",68.2,-135.9,533
"V211033","1965",68.2,-135.9,NA
"V215697","1965",68.2,-135.9,NA
"V118797","1965",68.2,-135.9,396
"V118796","1965",68.2,-135.9,396
"V118802","1965",68.2,-136,548.64
"V236703","1965",68.2,-133.5,18.288
"V236739","1965",68.2,-133.5,18.288
"V118792","1965",68.3,-135.9,319
"V118806","1965",68.3,-133.5,61
"V118821","1965",68.3,-133.5,61
"V118809","1965",NA,NA,148
"V119112","1965",NA,NA,2682
"V116571","1965",NA,NA,2682
"V114522","1965",NA,NA,NA
"V114563","1965",NA,NA,NA
"V113696","1965",NA,NA,NA
"V44146","1965",NA,NA,NA
"V18052","1965",NA,NA,NA
"V179266","1965",NA,NA,76
"V114515","1965",NA,NA,NA
"V114528","1965",NA,NA,NA
"V114099","1965",NA,NA,NA
"V113697","1965",NA,NA,NA
"V119114","1965",NA,NA,NA
"V112646","1965",NA,NA,NA
"V118803","1965",NA,NA,182.88
"V118800","1965",NA,NA,206
"V136433","1965",NA,NA,NA
"V116516","1965",NA,NA,2682.24
"V119107","1965",NA,NA,3048
"V119108","1965",NA,NA,3048
"V119106","1965",NA,NA,2743.2
"V119105","1965",NA,NA,2490.216
"V114536","1965",NA,NA,NA
"V114535","1965",NA,NA,NA
"V114529","1965",NA,NA,NA
"V113695","1965",NA,NA,NA
"V18317","1965",NA,NA,NA
"V119111","1965",NA,NA,3048
"V111864","1965",NA,NA,NA
"V114517","1965",NA,NA,NA
"V114516","1965",NA,NA,NA
"V118805","1965",NA,NA,173.736
"V118804","1965",NA,NA,173.736
"V118776","1965",NA,NA,283.464
"V118783","1965",NA,NA,201.168
"V118784","1965",NA,NA,137.16
"V118785","1965",NA,NA,147.828
"V118786","1965",NA,NA,182.88
"V116519","1965",NA,NA,2682.24
"V119833","1965",NA,NA,NA
