"ID1","ID2","Latitude","Longitude","Elevation"
"V17480","1915",49.05,-122.85,NA
"V17926","1915",49.09,-123.08,NA
"V17624","1915",49.09,-117.71,609.6
"V19530","1915",49.09,-117.71,762
"V18998","1915",49.09,-117.71,NA
"V19885","1915",49.09,-117.71,1524
"V18913","1915",50.4,-121.4,NA
"V235760","1915",50.42,-121.34,NA
"V19902","1915",51.3,-117,NA
"V18774","1915",53.2,-123.1,NA
"V40735","1915",53.92,-122.68,236
"V235863","1915",53.92,-122.68,235.9152
"V235718","1915",55.1,-126.5,NA
"V17865","1915",55.17,-123.07,1675.7904
"V18358","1915",55.2,-123.1,NA
"V17493","1915",55.24,-127.59,NA
"V238206","1915",55.26,-127.68,NA
"V20414","1915",59.6,-133.7,NA
"V18360","1915",NA,NA,NA
"V18164","1915",NA,NA,NA
"V151176","1915",NA,NA,NA
"V43544","1915",NA,NA,NA
"V39447","1915",NA,NA,NA
