"ID1","ID2","Latitude","Longitude","Elevation"
"V82969","1957",48.75,-123.21,NA
"V97565","1957",48.75,-123.21,NA
"V82968","1957",48.8,-123.4,NA
"V82970","1957",48.8,-123.4,NA
"V765808","1957",48.8,-123.5,NA
"V765803","1957",48.8,-123.4,NA
"V58401","1957",48.88,-124.26,NA
"V60569","1957",48.9,-125.5,3
"V765795","1957",48.9,-123.5,NA
"V82992","1957",48.9,-123.5,NA
"V60586","1957",48.9,-125.5,NA
"V67116","1957",49,-114.5,1463.04
"V67879","1957",49,-114,1463.04
"V67115","1957",49,-114,1463.04
"V67852","1957",49,-114,1493.52
"V67200","1957",49,-114.47,1554.48
"V67109","1957",49,-114.47,1554.48
"V67884","1957",49,-114.47,1524
"V67113","1957",49,-114.47,1554.48
"V67161","1957",49,-114.47,1554.48
"V67110","1957",49,-114.47,1554.48
"V67117","1957",49,-114,1402.08
"V67114","1957",49,-114.47,1493.52
"V67883","1957",49,-114,1402.08
"V67201","1957",49,-114.47,1493.52
"V67864","1957",49,-114,1828.8
"V67111","1957",49,-114.47,1554.48
"V67112","1957",49,-114.47,1554.48
"V67124","1957",49,-114.47,1554.48
"V67204","1957",49,-114,2072.64
"V67203","1957",49,-114,1463.04
"V67194","1957",49,-114.47,1493.52
"V67205","1957",49,-114.47,1554.48
"V67160","1957",49,-114,1828.8
"V67159","1957",49,-114,1493.52
"V67157","1957",49,-114.47,1554.48
"V67156","1957",49,-114.47,1524
"V78540","1957",49,-120.8,1829
"V67878","1957",49,-114.4666667,1402
"V67196","1957",49,-114.47,1524
"V67162","1957",49,-114.47,1524
"V67123","1957",49,-114.47,1524
"V67163","1957",49,-114.47,1493.52
"V67181","1957",49,-114,1920.24
"V67180","1957",49,-114,1432.56
"V67120","1957",49,-114,1950.72
"V67119","1957",49,-114.5,1402.08
"V67132","1957",49,-114,1828.8
"V67133","1957",49,-114,2011.68
"V67179","1957",49,-114.4666667,1402.08
"V67178","1957",49,-114.47,1524
"V67177","1957",49,-114.47,1524
"V67174","1957",49,-114.47,1524
"V67176","1957",49,-114,2011.68
"V67175","1957",49,-114,2072.64
"V67125","1957",49,-114,2072.64
"V74702","1957",49.1,-124.3,305
"V74968","1957",49.1,-124.3,213
"V74626","1957",49.1,-124.1,238
"V74625","1957",49.1,-124.3,259
"V74970","1957",49.1,-124.3,539
"V74795","1957",49.1,-124.3,213
"V74628","1957",49.1,-124.4,305
"V74629","1957",49.1,-124.3,283
"V74627","1957",49.1,-124.3,259
"V74966","1957",49.1,-124.1,204
"V75149","1957",49.1,-124.1,210
"V75174","1957",49.1,-124.3,305
"V75175","1957",49.1,-124.3,287
"V74974","1957",49.1,-124.4,305
"V74650","1957",49.1,-124.4,305
"V75169","1957",49.1,-124.4,305
"V74972","1957",49.1,-124.3,210
"V74973","1957",49.1,-124.3,210
"V75168","1957",49.1,-124.3,213
"V75167","1957",49.1,-124.3,210
"V74935","1957",49.1,-124.4,305
"V78543","1957",49.1,-120.8,1920.24
"V67198","1957",49.12,-114.51,1463.04
"V67206","1957",49.12,-114.51,1463.04
"V67165","1957",49.12,-114.51,1463.04
"V67882","1957",49.14,-114.5,NA
"V67164","1957",49.3666667,-114.6666667,1524
"V67118","1957",49.4,-114.7,1524
"V78541","1957",49.63,-120.78,1828
"V183277","1957",49.7,-115.7,NA
"V82688","1957",49.8,-118.2,457.2
"V72363","1957",49.8,-118.2,457
"V83454","1957",49.88,-124.56,NA
"V148039","1957",49.9,-124.5,NA
"V67885","1957",50.38,-119.16,1463.04
"V67199","1957",50.38,-119.16,1463.04
"V67154","1957",50.38,-119.16,1463.04
"V67193","1957",50.38,-119.16,1463.04
"V67166","1957",50.38,-119.16,1463.04
"V86433","1957",51.06,-122.64,NA
"V86410","1957",51.06,-122.64,NA
"V86402","1957",51.06,-122.64,NA
"V86409","1957",51.06,-122.64,NA
"V86430","1957",51.1,-122.6,NA
"V86435","1957",51.1,-122.6,NA
"V86428","1957",51.1,-122.6,NA
"V86403","1957",51.1,-122.6,NA
"V765811","1957",51.4,-116.49,NA
"V124401","1957",52.33,-132.42,NA
"V124395","1957",52.58,-131.44,NA
"V124394","1957",52.58,-131.44,NA
"V124097","1957",52.7,-132,121.92
"V124405","1957",52.79,-132.04,122
"V124392","1957",52.8,-132.1,122
"V124309","1957",52.8,-132,609.6
"V124305","1957",53.03,-131.68,610
"V124393","1957",53.25,-132.08,NA
"V124398","1957",53.25,-131.82,NA
"V124396","1957",53.25,-131.82,NA
"V124397","1957",53.25,-132.02,NA
"V124400","1957",53.25,-131.82,NA
"V124295","1957",53.25,-131.82,NA
"V124303","1957",53.25,-131.82,NA
"V124304","1957",53.25,-132.32,152
"V124234","1957",53.25,-132.08,NA
"V124235","1957",53.25,-132.25,NA
"V124114","1957",53.3,-132.3,NA
