"ID1","ID2","Latitude","Longitude","Elevation"
"V81637","1955",48,-123,NA
"V81625","1955",48.7,-123.2,NA
"V81626","1955",48.7,-123.2,NA
"V81616","1955",48.75,-123.21,NA
"V81638","1955",48.75,-123.21,NA
"V81620","1955",48.8,-123.2,NA
"V765797","1955",48.8,-123.4,NA
"V765796","1955",48.8,-123.6,NA
"V81619","1955",48.8,-123.2,NA
"V81623","1955",48.8,-123.2,1829
"V81622","1955",48.8,-123.2,NA
"V81621","1955",48.8,-123.2,NA
"V81636","1955",48.8,-123.2,NA
"V81639","1955",48.8,-123.2,NA
"V81631","1955",48.8,-123.2,NA
"V81624","1955",48.8,-123.2,NA
"V765801","1955",48.8,-123.4,NA
"V765810","1955",48.9,-123.6,NA
"V765804","1955",49,-123.6,NA
"V74691","1955",49.1,-124.1,223
"V74693","1955",49.1,-124.1,213
"V74692","1955",49.1,-124.3,210
"V75150","1955",49.1,-124.1,218
"V74963","1955",49.1,-124.1,204
"V74738","1955",49.1,-124.1,213.36
"V74638","1955",49.1,-124.2,290
"V74737","1955",49.1,-124.2,274
"V74936","1955",49.1,-124.1,207
"V75173","1955",49.1,-124.1,207
"V74640","1955",49.1,-124.2,210
"V74722","1955",49.1,-124.3,213
"V74736","1955",49.1,-124.2,216
"V75160","1955",49.1,-124.1,222.504
"V75161","1955",49.1,-124.1,225.552
"V75166","1955",49.1,-124.2,NA
"V46132","1955",49.3,-121.7,NA
"V75172","1955",49.3,-125.3,213
"V80326","1955",49.32,-124.31,NA
"V81614","1955",49.32,-124.31,NA
"V81648","1955",49.47,-123.76,NA
"V81642","1955",49.47,-123.76,NA
"V81643","1955",49.47,-123.76,NA
"V81649","1955",49.47,-123.76,NA
"V81644","1955",49.47,-123.76,NA
"V80333","1955",49.63,-125.7,NA
"V80312","1955",49.63,-125.7,NA
"V49626","1955",50.1,-127.5,NA
"V93916","1955",52,-122,NA
"V80251","1955",52.33,-123.17,NA
"V59599","1955",53.91,-122.75,NA
"V86052","1955",54.5,-128.6,61
"V111284","1955",61.3,-119.8,NA
"V111295","1955",61.9,-121.4,NA
"V111292","1955",61.9,-121.4,NA
"V111291","1955",61.9,-121.4,NA
"V111288","1955",61.9,-121.4,NA
"V111297","1955",61.9,-121.4,NA
"V111294","1955",61.9,-121.4,NA
"V111283","1955",61.9,-121.4,NA
"V111290","1955",61.9,-121.4,NA
"V111118","1955",61.9,-121.4,NA
"V241487","1955",61.9,-121.4,NA
"V11612","1955",62,-121.8,NA
"V49897","1955",NA,NA,122
"V232763","1955",NA,NA,15.24
"V49791","1955",NA,NA,15
"V55238","1955",NA,NA,NA
"V59586","1955",NA,NA,NA
"V59585","1955",NA,NA,NA
"V49854","1955",NA,NA,91
"V55618","1955",NA,NA,NA
"V55643","1955",NA,NA,NA
"V51575","1955",NA,NA,1311
"V80252","1955",NA,NA,NA
"V91025","1955",NA,NA,69
"V80253","1955",NA,NA,NA
"V80253","1955",NA,NA,NA
"V60540","1955",NA,NA,NA
"V59481","1955",NA,NA,NA
"V59480","1955",NA,NA,NA
"V59605","1955",NA,NA,NA
"V59484","1955",NA,NA,NA
"V111611","1955",NA,NA,NA
"V59561","1955",NA,NA,NA
