"ID1","ID2","Latitude","Longitude","Elevation"
"V82985","1959",48,-123,NA
"V79363","1959",48.38,-123.73,NA
"V79252","1959",48.5,-123.4,NA
"V82982","1959",48.8,-123.2,NA
"V88468","1959",49,-119.4,NA
"V88495","1959",49.03,-119.47,610
"V79331","1959",49.18,-122.07,NA
"V88459","1959",49.19,-117.34,701
"V88432","1959",49.19,-117.34,701
"V88494","1959",49.19,-117.28,709
"V79378","1959",49.2,-122.7,NA
"V79401","1959",49.2,-122.7,NA
"V79383","1959",49.2,-122.6,NA
"V79529","1959",49.22,-122.6,NA
"V79334","1959",49.23,-121.77,NA
"V79335","1959",49.23,-121.77,NA
"V79072","1959",49.3,-123.2,NA
"V79070","1959",49.3,-123.3,NA
"V79073","1959",49.3,-123.2,NA
"V79530","1959",49.3,-123.1,NA
"V206758","1959",49.4,-123,1015
"V83739","1959",49.4,-123.3,NA
"V83698","1959",49.4,-123.3,NA
"V79006","1959",49.4,-124.62,NA
"V19285","1959",49.5,-119.59,2133.6
"V88469","1959",49.5,-120.5,NA
"V79029","1959",49.63,-125.7,NA
"V79313","1959",49.63,-125.7,NA
"V79053","1959",49.67,-124.93,NA
"V88497","1959",49.91,-116.91,786
"V88450","1959",50.1,-117.9,426.72
"V88477","1959",50.13,-117.9,427
"V88447","1959",50.13,-117.9,427
"V88451","1959",50.15,-116.95,579
"V83722","1959",50.2,-121.6,NA
"V88431","1959",50.24,-117.8,NA
"V88458","1959",50.24,-117.8,442
"V88454","1959",50.24,-117.8,442
"V88414","1959",50.24,-117.8,NA
"V88412","1959",50.24,-117.8,441.96
"V88498","1959",50.24,-117.8,442
"V88502","1959",50.24,-118.62,625
"V88434","1959",50.4,-118.52,609
"V88496","1959",50.5,-117.3,616
"V80464","1959",55.8,-120.2,NA
"V84252","1959",57.66,-128.78,1890
"V84219","1959",57.7,-128.9,1219.2
"V84106","1959",57.8,-128.5,1219.2
"V84247","1959",57.83,-128.48,1889.76
"V84235","1959",57.83,-128.48,1890
"V90433","1959",58.8,-122.7,NA
"V90411","1959",60.6,-136.1,1700
"V90408","1959",61.1,-146.4,0
"V118154","1959",NA,NA,NA
"V81418","1959",NA,NA,NA
"V81336","1959",NA,NA,NA
"V81324","1959",NA,NA,NA
"V81329","1959",NA,NA,NA
"V81441","1959",NA,NA,NA
"V81328","1959",NA,NA,NA
"V81405","1959",NA,NA,NA
"V81320","1959",NA,NA,NA
"V81321","1959",NA,NA,NA
"V81331","1959",NA,NA,NA
"V100984","1959",NA,NA,NA
"V95481","1959",NA,NA,914.4
"V100652","1959",NA,NA,975
"V100653","1959",NA,NA,671
"V100654","1959",NA,NA,1097
"V84842","1959",NA,NA,NA
"V81417","1959",NA,NA,NA
"V81354","1959",NA,NA,NA
"V81351","1959",NA,NA,NA
"V81452","1959",NA,NA,NA
"V81373","1959",NA,NA,NA
"V81404","1959",NA,NA,NA
