"ID1","ID2","Latitude","Longitude","Elevation"
"V167962","1978",49.01,-117.04,1825
"V167514","1978",49.1,-123.1,NA
"V167515","1978",49.1,-123.1,NA
"V170143","1978",49.21,-122.91,NA
"V244681","1978",49.6,-123.1,NA
"V244683","1978",49.9,-124.6,NA
"V168785","1978",50.6,-121.7,2256
"V168830","1978",50.6,-121.7,2073
"V167113","1978",50.7,-127.5,3
"V167121","1978",50.7,-128.2,20
"V167112","1978",50.7,-127.5,3
"V168978","1978",51.2,-123,2005
"V167565","1978",51.7,-123.3,1320
"V167569","1978",51.7,-123.3,1250
"V167554","1978",51.7,-123.3,1320
"V167556","1978",51.7,-123.3,1320
"V167259","1978",51.8,-123.1,1065
"V167306","1978",51.8,-123.5,1185
"V167319","1978",51.8,-123.5,1180
"V167315","1978",51.8,-123.5,1195
"V167381","1978",51.8,-123.3,1130
"V167380","1978",51.8,-123.3,1130
"V171198","1978",51.8,-123.4,1185
"V167232","1978",51.8,-123.5,1180
"V167289","1978",51.8,-123.5,1180
"V167314","1978",51.8,-123.5,1185
"V167291","1978",51.8,-123.5,1180
"V167356","1978",51.8,-123,1135
"V167235","1978",51.8,-123.5,1185
"V167241","1978",51.8,-123.5,1185
"V167348","1978",51.8,-123,1135
"V167330","1978",51.8,-123,1250
"V170411","1978",51.9,-119.9,1829
"V163848","1978",51.93,-131.02,NA
"V163850","1978",51.93,-131.02,NA
"V163820","1978",51.93,-131.02,NA
"V163846","1978",51.93,-131.02,NA
"V163849","1978",51.93,-131.02,NA
"V163852","1978",51.93,-131.02,0
"V170431","1978",52.1,-120.2,671
"V170443","1978",52.1,-120.2,671
"V170425","1978",52.25,-125.65,2134
"V170399","1978",52.3,-120.2,640
"V170424","1978",52.33,-120,2134
"V166258","1978",54.8,-128.7,1692
"V163229","1978",55.3,-122.6,NA
"V163753","1978",55.8,-121.3,670.56
"V163019","1978",56.1,-120.1,610
"V163911","1978",57.3,-134.6,NA
"V163707","1978",57.8,-123,1166
"V167847","1978",NA,NA,NA
"V167834","1978",NA,NA,NA
"V167833","1978",NA,NA,NA
"V167835","1978",NA,NA,NA
"V167829","1978",NA,NA,NA
"V167837","1978",NA,NA,NA
"V167836","1978",NA,NA,NA
"V180458","1978",NA,NA,NA
"V193632","1978",NA,NA,NA
"V167828","1978",NA,NA,NA
"V167830","1978",NA,NA,NA
"V220892","1978",NA,NA,67
