"ID1","ID2","Latitude","Longitude","Elevation"
"V195145","1988",49.03,-119.47,NA
"V195141","1988",49.03,-119.47,NA
"V195140","1988",49.03,-119.47,NA
"V195138","1988",49.1,-122.8,NA
"V195465","1988",49.1,-122.8,NA
"V200975","1988",49.1,-122.8,NA
"V19545","1988",49.1,-122.8,NA
"V195461","1988",49.1,-122.8,NA
"V195147","1988",49.22,-122.92,NA
"V195464","1988",49.22,-122.92,NA
"V195459","1988",49.25,-122.95,NA
"V195460","1988",49.25,-122.93,NA
"V195150","1988",49.27,-122.95,NA
"V195457","1988",49.3,-123.1,NA
"V195135","1988",49.3,-123.1,NA
"V196661","1988",49.3,-119.5,NA
"V195462","1988",49.3,-122.8,NA
"V195143","1988",49.3,-122.8,NA
"V195725","1988",49.3,-123.1,NA
"V217503","1988",49.31,-121.41,NA
"V217490","1988",49.31,-121.41,NA
"V217494","1988",49.31,-121.41,NA
"V217500","1988",49.31,-121.41,NA
"V195475","1988",49.4,-123.3,NA
"V195139","1988",49.5,-119.59,NA
"V217857","1988",49.7,-120.9,1900
"V217498","1988",50.31,-119.25,389
"V214540","1988",50.31,-119.25,389
"V195227","1988",NA,NA,NA
