"ID1","ID2","Latitude","Longitude","Elevation"
"V17471","1935",47,-84.8,NA
"V17470","1935",47,-84.8,NA
"V38601","1935",47,-84.8,NA
"V38598","1935",47,-84.8,NA
"V38600","1935",47,-84.8,NA
"V38608","1935",47,-84.8,NA
"V19075","1935",49.09,-123.08,NA
"V107701","1935",49.6,-119.68,NA
"V18054","1935",49.62,-116.98,NA
"V17303","1935",49.63,-125.7,NA
"V18196","1935",49.63,-125.7,NA
"V17831","1935",50,-120,914
"V18927","1935",50.72,-120.52,NA
"V18636","1935",50.72,-120.52,NA
"V19538","1935",50.84,-120.48,1066.8
"V19283","1935",51,-120,2256
"V17475","1935",NA,NA,NA
"V18242","1935",NA,NA,NA
"V77515","1935",NA,NA,NA
"V77412","1935",NA,NA,NA
"V19552","1935",NA,NA,NA
