"ID1","ID2","Latitude","Longitude","Elevation"
"V157329","1976",49,-121,NA
"V152865","1976",49,-115,NA
"V157333","1976",49,-121,NA
"V156195","1976",49.08,-120.18,2290
"V156238","1976",49.08,-120.18,NA
"V156236","1976",49.08,-120.18,NA
"V156193","1976",49.08,-120.18,NA
"V178003","1976",49.3,-120.1,518.16
"V178531","1976",49.33,-117.69,NA
"V169037","1976",49.4,-119.7,610
"V165239","1976",49.4,-119.5,NA
"V178504","1976",49.46,-120.51,NA
"V167459","1976",49.7,-115.8,NA
"V178018","1976",49.7,-122.7,183
"V178026","1976",49.8,-119.3,610
"V178025","1976",49.8,-119.2,1524
"V160741","1976",49.81,-119.86,1502.664
"V226415","1976",49.9,-119.5,NA
"V178019","1976",50.3,-121.6,2134
"V178001","1976",50.4,-116.3,610
"V159833","1976",50.7,-121.6,1006
"V159835","1976",50.7,-121.6,1173.48
"V159931","1976",50.8,-121.7,1082
"V159831","1976",50.8,-121.6,853.44
"V157335","1976",50.83,-120.07,NA
"V178516","1976",51.43,-116.42,NA
"V178517","1976",53.3,-120.16,NA
"V178500","1976",54.06,-124.62,NA
"V160740","1976",56,-122.7,NA
"V160738","1976",56,-122.7,NA
"V160744","1976",56,-122.7,725
"V160747","1976",56,-122.7,725
"V161083","1976",56,-122.7,NA
"V160746","1976",56,-122.7,1502.664
"V151806","1976",58.69,-130.07,NA
"V157302","1976",58.99,-125.78,NA
"V159535","1976",59.42,-133.75,1615.44
"V160785","1976",60.4,-134.3,NA
"V156194","1976",NA,NA,NA
"V178479","1976",NA,NA,NA
"V156239","1976",NA,NA,NA
