"ID1","ID2","Latitude","Longitude","Elevation"
"V220181","1998",42.24,-123.68,NA
"V220182","1998",42.24,-123.68,NA
"V220193","1998",42.34,-123.75,747
"V218616","1998",48.4,-123.3,NA
"V223911","1998",48.792,-123.701,10
"V218045","1998",49,-116.2,1320
"V233950","1998",49.058,-122.87,1
"V233895","1998",49.08,-116.6,538
"V233934","1998",49.1,-119.66,1530
"V234056","1998",49.17,-121.95,14
"V234057","1998",49.17,-121.95,14
"V226425","1998",49.2,-123.1,NA
"V233951","1998",49.22,-122.78,3
"V233955","1998",49.22,-122.78,3
"V233958","1998",49.22,-122.78,3
"V233973","1998",49.226,-122.87,4
"V233938","1998",49.23,-122.84,5
"V234113","1998",49.23,-121.87,125
"V233838","1998",49.25,-121.98,200
"V234066","1998",49.25,-122.64,3
"V234120","1998",49.272,-123.09,6
"V218044","1998",49.3,-117.9,1350
"V218046","1998",49.3,-114.7,1740
"V217736","1998",49.3,-114.7,1740
"V218048","1998",49.6,-115,1110
"V243788","1998",49.636898,-125.115827,180
"V243783","1998",49.739541,-124.926227,0
"V217742","1998",50.2,-115.8,780
"V217738","1998",50.5,-116,NA
"V214962","1998",52.9,-132.2,730
"V233982","1998",54.79,-120,1010
"V234022","1998",54.88,-120.2,1020
"V234023","1998",54.88,-120.2,1020
"V234010","1998",54.95,-120.24,950
"V234014","1998",55.25,-121.67,700
"V240117","1998",60.22861111,-132.5694444,679.704
"V215501","1998",60.7,-137.8,NA
"V215506","1998",64.1,-135.4,NA
"V216129","1998",68.1,-135.4,NA
