"ID1","ID2","Latitude","Longitude","Elevation"
"V14088","1993",49,-115,NA
"V218607","1993",49,-118.4,NA
"V228936","1993",49.08,-116.08,NA
"V218615","1993",49.1,-115.1,NA
"V208063","1993",49.2,-115.3,NA
"V207723","1993",49.22,-122.88,NA
"V15432","1993",49.28,-122.75,NA
"V211875","1993",50.5,-116.3,2756
"V207721","1993",50.8,-121,NA
"V211766","1993",51.2,-123.2,2214
"V211792","1993",51.2,-123.2,2218
"V211891","1993",51.2,-123.2,2385
"V224820","1993",51.2,-123.2,2205
"V212011","1993",51.2,-123.2,2205
"V211877","1993",51.23,-123.32,2697
"V206685","1993",57,-122,NA
"V209889","1993",NA,NA,1353
"V209888","1993",NA,NA,1481
"V209887","1993",NA,NA,1499
"V209886","1993",NA,NA,1097
"V207563","1993",NA,NA,NA
"V207628","1993",NA,NA,NA
"V207629","1993",NA,NA,NA
"V207630","1993",NA,NA,NA
"V224795","1993",NA,NA,1420.368
"V209232","1993",NA,NA,NA
