"ID1","ID2","Latitude","Longitude","Elevation"
"V58518","1949",48.78,-123.71,61
"V52742","1949",49,-118.2,610
"V88614","1949",49.1,-122,NA
"V88624","1949",49.1,-122,NA
"V89598","1949",49.17,-123.1,10
"V89438","1949",49.2,-122.3,NA
"V88582","1949",49.2,-121.9,NA
"V88592","1949",49.2,-121.9,300
"V88626","1949",49.3,-123.3,90
"V88590","1949",49.3,-123.3,90
"V89594","1949",49.3,-123.3,100
"V89590","1949",49.3,-123.3,100
"V89599","1949",49.3,-123.3,100
"V89603","1949",49.3,-123.3,10
"V57548","1949",49.3,-123.3,NA
"V88615","1949",49.3,-123.24,70
"V88627","1949",49.3,-123.3,90
"V88586","1949",49.3,-123.3,90
"V88623","1949",49.3,-123.24,70
"V88594","1949",49.3,-123.24,NA
"V89661","1949",49.3,-123.1,100
"V89660","1949",49.3,-123.1,100
"V89636","1949",49.3,-123.3,100
"V89636","1949",49.3,-123.1,100
"V89591","1949",49.3,-123.1,10
"V75581","1949",49.3,-123.1,10
"V88628","1949",49.3,-122.5,NA
"V57550","1949",49.3,-123.1,NA
"V57546","1949",49.3,-123.3,NA
"V57552","1949",49.3,-123.3,NA
"V88596","1949",49.3,-123.3,90
"V88593","1949",49.3,-123.24,70
"V88597","1949",49.3,-123.3,90
"V89659","1949",49.3,-123.1,100
"V52740","1949",49.5,-119.59,NA
"V95872","1949",49.95,-122.78,1828.8
"V89491","1949",50.2,-121.6,500
"V88616","1949",50.2,-121.6,NA
"V89563","1949",50.2,-121.6,500
"V88631","1949",50.23,-121.58,NA
"V88607","1949",50.23,-121.58,NA
"V52738","1949",50.27,-119.27,457
"V89515","1949",50.29,-121.63,1200
"V89514","1949",50.29,-121.63,1200
"V89516","1949",50.3,-121.9,1200
"V89494","1949",50.3,-121.8,800
"V89499","1949",50.3,-121.8,800
"V89585","1949",50.3,-121.9,1200
"V89489","1949",50.3,-121.9,1200
"V88585","1949",50.4,-121.6,NA
"V89527","1949",50.4,-121.6,NA
"V88610","1949",50.4,-121.6,NA
"V88600","1949",50.4,-121.6,NA
"V88599","1949",50.4,-121.6,NA
"V89565","1949",50.4,-121.6,NA
"V88589","1949",50.4,-121.6,NA
"V120304","1949",50.8,-120.8,NA
"V60175","1949",50.87,-121.74,NA
"V58312","1949",50.88,-121.4,2316.48
"V58317","1949",51,-121.7,1219
"V60176","1949",51,-121.7,1219
"V60174","1949",51,-121.7,NA
"V40035","1949",51,-122,NA
"V40031","1949",51,-121,NA
"V60166","1949",51,-117,2316.48
"V88650","1949",51,-120.5,NA
"V60169","1949",51.03,-116.98,2346.96
"V82349","1949",51.3,-115.9,NA
"V52145","1949",54.78,-127.18,610
"V51751","1949",56.25,-120.85,NA
"V51744","1949",56.3,-120.8,NA
"V27880","1949",60.4,-134.8,NA
"V27867","1949",60.4,-134.8,NA
"V89799","1949",62.1,-127.6,NA
"V27986","1949",62.5,-114.4,NA
"V3346","1949",62.5,-114.4,NA
"V3347","1949",62.5,-114.4,NA
"V27874","1949",64,-135.2,1851.66
"V27929","1949",65.8,-126.8,NA
"V60385","1949",NA,NA,NA
"V60386","1949",NA,NA,NA
"V72687","1949",NA,NA,NA
"V58054","1949",NA,NA,NA
"V58061","1949",NA,NA,NA
"V27875","1949",NA,NA,NA
"V27879","1949",NA,NA,NA
"V58315","1949",NA,NA,NA
"V58316","1949",NA,NA,NA
"V82515","1949",NA,NA,NA
"V82411","1949",NA,NA,NA
"V82394","1949",NA,NA,NA
"V82393","1949",NA,NA,NA
"V82593","1949",NA,NA,NA
"V82591","1949",NA,NA,NA
"V82594","1949",NA,NA,NA
"V82490","1949",NA,NA,NA
"V82420","1949",NA,NA,NA
"V75901","1949",NA,NA,1058
"V75912","1949",NA,NA,1020
"V81739","1949",NA,NA,NA
"V81757","1949",NA,NA,NA
"V75850","1949",NA,NA,305.7144
"V82412","1949",NA,NA,NA
"V82530","1949",NA,NA,NA
"V82592","1949",NA,NA,NA
"V88598","1949",NA,NA,NA
"V45676","1949",NA,NA,NA
"V27866","1949",NA,NA,NA
"V3353","1949",NA,NA,NA
"V222520","1949",NA,NA,NA
"V27876","1949",NA,NA,NA
"V82399","1949",NA,NA,NA
"V28217","1949",NA,NA,1920.24
"V54321","1949",NA,NA,NA
