"ID1","ID2","Latitude","Longitude","Elevation"
"V181241","1983",49.1,-88.1,NA
"V181314","1983",49.3,-88.96,NA
"V181326","1983",49.5,-88.7,NA
"V181327","1983",49.5,-88.41,NA
"V181330","1983",49.5,-88.48,NA
"V181280","1983",49.6,-88,NA
"V181281","1983",49.6,-88,NA
"V181242","1983",49.7,-88.05,NA
"V181222","1983",49.8,-88.4,NA
"V181267","1983",49.9,-88.1,NA
"V181269","1983",49.9,-88.11,NA
"V181274","1983",49.9,-88.08,NA
"V182435","1983",50.8,-121.5,NA
"V182403","1983",52.8,-119.3,NA
"V183623","1983",53.6,-131.9,NA
"V183611","1983",55.61,-122.27,NA
"V180615","1983",59.02,-121.3,762
"V180617","1983",59.02,-121.3,762
"V180628","1983",59.02,-121.3,762
"V196093","1983",NA,NA,NA
"V194809","1983",NA,NA,NA
"V196087","1983",NA,NA,60
"V244563","1983",NA,NA,75
