"ID1","ID2","Latitude","Longitude","Elevation"
"V123585","1963",46.3,-71.2,NA
"V123636","1963",47.4,-69.3,NA
"V123643","1963",48.1,-65.3,NA
"V123642","1963",48.2,-65.3,NA
"V101273","1963",48.38,-123.54,33
"V123607","1963",48.4,-64.6,NA
"V123595","1963",48.4,-65.8,NA
"V228490","1963",48.43,-123.36,NA
"V101098","1963",48.6,-123.3,NA
"V101086","1963",48.62,-123.27,NA
"V101096","1963",48.63,-123.29,NA
"V101076","1963",48.67,-123.32,NA
"V101078","1963",48.67,-123.32,NA
"V107935","1963",48.9,-125.5,0
"V123634","1963",48.9,-67.4,NA
"V6710","1963",49.25,-122.93,NA
"V104390","1963",49.37,-122.95,NA
"V102851","1963",49.6,-119.68,NA
"V107488","1963",49.64,-115.96,NA
"V107486","1963",49.8,-116,NA
"V102852","1963",50,-119,NA
"V196652","1963",50.8,-121.7,NA
"V91543","1963",50.8,-121.7,NA
"V236711","1963",50.9,-119.5,NA
"V245518","1963",50.9,-119.5,NA
"V245522","1963",50.9,-119.5,NA
"V245523","1963",50.9,-119.5,NA
"V113438","1963",51.09,-121.59,NA
"V245526","1963",53.46,-132.24,NA
"V107847","1963",55.4,-122.63,900
"V107938","1963",55.4,-122.6,650
"V118808","1963",62.5,-114.5,315
"V118807","1963",62.5,-114.5,320
"V118751","1963",62.5,-114.5,315
"V106781","1963",62.8,-148.8,1006
"V106782","1963",62.8,-148.8,1006
"V111583","1963",68.1,-135.4,100
"V110520","1963",68.1,-135.4,NA
"V112439","1963",68.1,-135.4,100
"V118816","1963",68.1,-136.5,250
"V118811","1963",68.1,-136.5,250
"V119056","1963",68.1,-136.5,330
"V118486","1963",68.1,-136.5,250
"V119018","1963",68.1,-136.5,430
"V118514","1963",68.1,-136.5,330
"V111577","1963",68.1,-135.4,100
"V119069","1963",68.1,-136.5,530
"V110455","1963",68.2,-134.8,75
"V110454","1963",68.2,-134.8,75
"V110519","1963",68.2,-134.8,75
"V110499","1963",68.2,-134.8,75
"V111581","1963",68.2,-134.9,8
"V110517","1963",68.2,-134.8,12
"V205732","1963",68.3,-135.9,671
"V149757","1963",68.9,-116.9,NA
"V149718","1963",69.9,-129,NA
"V104106","1963",NA,NA,NA
"V104117","1963",NA,NA,NA
"V104092","1963",NA,NA,NA
"V110552","1963",NA,NA,NA
"V109938","1963",NA,NA,NA
"V115995","1963",NA,NA,NA
"V112785","1963",NA,NA,NA
"V119897","1963",NA,NA,NA
"V119898","1963",NA,NA,NA
"V101277","1963",NA,NA,33
"V104118","1963",NA,NA,NA
"V104095","1963",NA,NA,NA
"V104094","1963",NA,NA,NA
"V104101","1963",NA,NA,NA
"V104097","1963",NA,NA,NA
"V104098","1963",NA,NA,NA
"V104093","1963",NA,NA,NA
"V104091","1963",NA,NA,NA
"V110551","1963",NA,NA,NA
"V115953","1963",NA,NA,NA
"V115996","1963",NA,NA,NA
"V115936","1963",NA,NA,NA
"V115934","1963",NA,NA,NA
"V123635","1963",NA,NA,NA
"V236811","1963",NA,NA,NA
"V245510","1963",NA,NA,NA
"V245511","1963",NA,NA,NA
"V119894","1963",NA,NA,NA
"V101094","1963",NA,NA,NA
