"ID1","ID2","Latitude","Longitude","Elevation"
"V101296","1962",48.5,-123.4,66
"V97582","1962",48.65,-123.4,NA
"V97584","1962",48.8,-123.2,NA
"V103882","1962",49.3,-123.3,91
"V103881","1962",49.3,-123.3,NA
"V97580","1962",49.63,-125.7,NA
"V97560","1962",49.63,-125.7,NA
"V97202","1962",50.5,-122.9,335.28
"V97253","1962",50.72,-120.52,335
"V97198","1962",50.72,-120.52,335.28
"V97199","1962",50.72,-120.52,335
"V97215","1962",50.72,-120.52,335.28
"V97217","1962",50.72,-120.52,335
"V98119","1962",58.5,-130.3,1524
"V149590","1962",81.8,-71.4,457.2
"V95360","1962",NA,NA,NA
"V95362","1962",NA,NA,NA
"V110148","1962",NA,NA,3139
"V110418","1962",NA,NA,NA
"V103198","1962",NA,NA,NA
"V96648","1962",NA,NA,NA
"V102952","1962",NA,NA,NA
"V103061","1962",NA,NA,152
"V103089","1962",NA,NA,152
"V103018","1962",NA,NA,NA
"V110255","1962",NA,NA,2743.2
"V108745","1962",NA,NA,NA
"V96646","1962",NA,NA,NA
"V96671","1962",NA,NA,NA
"V103027","1962",NA,NA,NA
"V103170","1962",NA,NA,152.4
"V96645","1962",NA,NA,NA
"V103154","1962",NA,NA,NA
"V103084","1962",NA,NA,NA
"V103085","1962",NA,NA,152.4
"V103048","1962",NA,NA,NA
"V103188","1962",NA,NA,NA
"V103134","1962",NA,NA,NA
"V96644","1962",NA,NA,NA
"V110232","1962",NA,NA,3048
