"ID1","ID2","Latitude","Longitude","Elevation"
"V17725","1936",49.21,-122.91,NA
"V17604","1936",49.33,-123.16,NA
"V120135","1936",49.6,-119.68,NA
"V18957","1936",49.9,-119.5,NA
"V18001","1936",50.17,-120.67,NA
"V19478","1936",50.17,-120.67,NA
"V20930","1936",50.7,-120.5,NA
"V18257","1936",50.81,-120.55,NA
"V19016","1936",50.81,-120.55,975
"V120979","1936",51.58,-119.72,NA
"V19296","1936",51.58,-119.72,1828.8
"V121452","1936",NA,NA,NA
"V49476","1936",NA,NA,NA
"V19557","1936",NA,NA,NA
"V77540","1936",NA,NA,NA
"V77658","1936",NA,NA,NA
"V77666","1936",NA,NA,NA
"V77677","1936",NA,NA,NA
"V77498","1936",NA,NA,NA
"V77724","1936",NA,NA,NA
"V124089","1936",NA,NA,NA
