"ID1","ID2","Latitude","Longitude","Elevation"
"V123573","1967",45.76,-71.41,NA
"V217629","1967",48.48,-123.4,46
"V217657","1967",48.48,-123.4,46
"V217610","1967",48.5,-123.54,33
"V217617","1967",48.6,-123.41,33
"V217611","1967",48.6,-123.44,23
"V217625","1967",48.6,-123.41,33
"V217656","1967",48.6,-123.41,33
"V217655","1967",48.6,-123.5,68
"V217612","1967",48.63,-123.44,76
"V217618","1967",48.7,-123.46,33
"V11358","1967",49.3,-123.3,NA
"V126552","1967",49.3,-121.3,NA
"V198404","1967",49.37,-122.95,NA
"V198397","1967",49.37,-122.95,NA
"V126545","1967",49.38,-121.44,NA
"V126527","1967",49.38,-121.44,NA
"V126553","1967",49.38,-121.44,NA
"V126546","1967",49.38,-121.44,NA
"V126526","1967",49.38,-121.44,NA
"V126544","1967",49.38,-121.44,NA
"V133150","1967",49.64,-115.96,NA
"V241361","1967",49.9,-123,1524
"V43970","1967",49.95,-122.78,1524
"V45153","1967",49.95,-122.78,1524
"V241360","1967",50,-122.8,1524
"V148755","1967",51,-122,NA
"V141289","1967",51.3,-122.2,762
"V141291","1967",51.5,-122.2,914
"V148754","1967",51.6,-122.6,1039
"V141288","1967",51.7,-122.6,990.6
"V141295","1967",51.8,-122.6,920
"V141290","1967",51.8,-122.7,929.64
"V141279","1967",51.8,-122.6,926.592
"V149371","1967",51.8,-122.6,926.592
"V141338","1967",52.2,-122.2,853
"V132672","1967",52.2,-120.6,2103.12
"V148749","1967",52.3,-122.3,670.56
"V141284","1967",52.74,-127.91,NA
"V134029","1967",54,-122,NA
"V134039","1967",54,-122,686
"V141294","1967",54.9,-123,NA
"V61284","1967",58.6,-117.2,335
"V61382","1967",58.6,-117.2,335
"V196550","1967",63.5,-128.7,1524
"V196546","1967",63.5,-128.7,1676
"V173617","1967",64.9,-148,NA
"V118801","1967",68.1,-136.5,250
"V132766","1967",NA,NA,NA
"V45289","1967",NA,NA,NA
"V28270","1967",NA,NA,NA
"V140292","1967",NA,NA,NA
"V120004","1967",NA,NA,NA
"V118453","1967",NA,NA,NA
"V118291","1967",NA,NA,NA
"V124041","1967",NA,NA,NA
"V129133","1967",NA,NA,NA
"V129145","1967",NA,NA,NA
"V123401","1967",NA,NA,NA
"V141283","1967",NA,NA,NA
"V129132","1967",NA,NA,NA
"V141183","1967",NA,NA,NA
"V123433","1967",NA,NA,NA
"V132764","1967",NA,NA,NA
"V132761","1967",NA,NA,NA
"V123352","1967",NA,NA,NA
"V123353","1967",NA,NA,NA
"V215636","1967",NA,NA,NA
"V43927","1967",NA,NA,NA
"V120003","1967",NA,NA,NA
"V183052","1967",NA,NA,2438
"V123351","1967",NA,NA,NA
"V123400","1967",NA,NA,NA
"V118378","1967",NA,NA,NA
"V123368","1967",NA,NA,NA
"V123354","1967",NA,NA,NA
"V134032","1967",NA,NA,762
"V132767","1967",NA,NA,NA
"V120001","1967",NA,NA,NA
"V140251","1967",NA,NA,NA
