"ID1","ID2","Latitude","Longitude","Elevation"
"V241885","2014",48.425,-123.37,3
"V242005","2014",49.058,-122.886,1
"V242154","2014",49.133,-123.049,3
"V242041","2014",49.185,-122.931,6
"V242039","2014",49.187,-122.93,6
"V242022","2014",49.2,-122.898,3
"V242017","2014",49.21,-122.988,28
"V242168","2014",49.21,-122.89,6
"V242028","2014",49.213,-122.86,4
"V242187","2014",49.22,-122.89,20
"V242027","2014",49.227,-122.8689,5
"V245075","2014",49.26,-123.26,0
"V242165","2014",49.271,-123.193,3
"V242037","2014",49.277,-122.858,13
"V242058","2014",49.32,-123.03,20
"V242261","2014",49.48,-119.596,340
"V242262","2014",49.48,-119.596,340
"V242253","2014",49.64,-119.621,343
"V242149","2014",50.89,-119.554,347
"V242084","2014",51.22,-116.57,1105
"V246452","2014",59.90641,-134.79451,732
"V246435","2014",60.85628,-137.08223,687
"V246330","2014",61.02106,-138.48618,803
"V246427","2014",66.79869,-108.08306,4
"V246390","2014",68.60997,-140.72836,812
"V246395","2014",69.10124,-105.24054,13
