"ID1","ID2","Latitude","Longitude","Elevation"
"V189396","1985",49.03,-119.47,NA
"V219970","1985",49.4,-124.2,NA
"V219966","1985",49.4,-124.2,NA
"V219964","1985",49.43,-124.2,NA
"V219969","1985",50.16,-125.1,10
"V219968","1985",50.16,-125.1,5
"V224274","1985",50.16,-125.1,5
"V220709","1985",57.9,-131.2,NA
"V220734","1985",60,-133.82,NA
"V220729","1985",60,-133.8,NA
"V220745","1985",60.69,-135.04,NA
"V220721","1985",61.2,-138.4,NA
"V220723","1985",61.2,-138.4,NA
"V220713","1985",61.8,-132.1,NA
"V220738","1985",62,-132.6,NA
"V220737","1985",62,-132.6,NA
"V220822","1985",62.29,-136.13,NA
"V220717","1985",62.29,-136.13,NA
"V220718","1985",62.29,-136.13,NA
"V220742","1985",63.4,-136.7,NA
"V191829","1985",NA,NA,NA
"V220719","1985",NA,NA,NA
"V220887","1985",NA,NA,276
