"ID1","ID2","Latitude","Longitude","Elevation"
"V17452","1937",48.8,-87.3,NA
"V17456","1937",48.8,-87.3,NA
"V17458","1937",48.8,-87.3,NA
"V17469","1937",48.8,-87.3,NA
"V17463","1937",48.8,-87.3,NA
"V17462","1937",48.8,-87.3,NA
"V17266","1937",48.8,-87.3,NA
"V17518","1937",48.8,-87.3,NA
"V17432","1937",48.8,-87.3,NA
"V17461","1937",48.8,-87.3,NA
"V17457","1937",48.8,-87.3,NA
"V17257","1937",48.8,-87.3,NA
"V17454","1937",48.8,-85.3,NA
"V17885","1937",49,-122,NA
"V18204","1937",49.05,-122.85,NA
"V17718","1937",49.09,-123.08,NA
"V17711","1937",49.09,-123.08,NA
"V20054","1937",49.09,-123.08,NA
"V20052","1937",49.09,-123.08,NA
"V18994","1937",49.09,-123.08,NA
"V18814","1937",49.1,-123,NA
"V18375","1937",49.17,-123.1,NA
"V19697","1937",49.17,-123.1,NA
"V18997","1937",49.17,-123.1,NA
"V19698","1937",49.17,-123.1,NA
"V18920","1937",49.2,-122,NA
"V17708","1937",49.22,-123.15,NA
"V17724","1937",49.27,-122.95,NA
"V18202","1937",49.27,-123.2,NA
"V17608","1937",49.3,-123.2,NA
"V17782","1937",49.3,-123.2,NA
"V17304","1937",49.3,-123.2,NA
"V18427","1937",49.3,-123.3,NA
"V17591","1937",49.3,-123.2,NA
"V18051","1937",49.3,-123.2,NA
"V18195","1937",49.3,-123.2,NA
"V17717","1937",49.3,-123.2,NA
"V17726","1937",49.3,-123.2,NA
"V17866","1937",49.3,-123.2,NA
"V18634","1937",49.3,-123.3,NA
"V18594","1937",49.3,-123.2,NA
"V19370","1937",49.3,-123.3,NA
"V18858","1937",49.3,-123.2,NA
"V18593","1937",49.3,-123.2,NA
"V19522","1937",49.3,-123.2,NA
"V19692","1937",49.3,-123.2,NA
"V19693","1937",49.3,-123.1,NA
"V18156","1937",49.32,-117.67,NA
"V18155","1937",49.32,-117.67,NA
"V17449","1937",49.49,-117.3,NA
"V17310","1937",49.49,-117.3,NA
"V18856","1937",49.49,-117.3,NA
"V19492","1937",49.49,-117.3,NA
"V19666","1937",49.49,-117.3,NA
"V18979","1937",49.49,-117.3,NA
"V18157","1937",49.5,-117.3,NA
"V17694","1937",49.5,-117.3,NA
"V17601","1937",49.5,-117.3,NA
"V17447","1937",49.5,-117.3,NA
"V17736","1937",49.5,-117.3,NA
"V17735","1937",49.5,-117.3,NA
"V19667","1937",49.5,-119.59,NA
"V18591","1937",49.5,-117.3,NA
"V18855","1937",49.5,-117.3,NA
"V18592","1937",49.5,-117.3,1524
"V19520","1937",49.5,-117.3,1524
"V19539","1937",49.5,-117.3,121.92
"V18961","1937",49.5,-119.59,NA
"V18976","1937",49.5,-119.59,NA
"V17719","1937",49.51,-124.29,NA
"V18158","1937",49.6,-117,NA
"V17734","1937",49.6,-117.6,NA
"V20055","1937",49.6,-117.6,NA
"V18788","1937",49.6,-117.1,NA
"V17852","1937",49.65,-117.53,NA
"V19020","1937",49.7,-117.5,NA
"V18921","1937",49.71,-116.88,NA
"V18154","1937",49.91,-116.91,NA
"V19074","1937",50,-125,NA
"V121119","1937",50.68,-120.34,975.36
"V19344","1937",51,-125,NA
"V19293","1937",51.35,-122.06,NA
"V120165","1937",51.35,-120.17,1981.2
"V242827","1937",51.35,-122.06,NA
"V19674","1937",51.35,-122.06,NA
"V17442","1937",54.02,-124.01,NA
"V17497","1937",54.02,-124.01,NA
"V18255","1937",54.7,-127.1,NA
"V19014","1937",54.7,-127.1,NA
"V18386","1937",NA,NA,NA
"V77643","1937",NA,NA,NA
"V18642","1937",NA,NA,NA
"V17301","1937",NA,NA,NA
"V19368","1937",NA,NA,NA
"V54266","1937",NA,NA,NA
