"ID1","ID2","Latitude","Longitude","Elevation"
"V113327","1946",48.4,-123.8,NA
"V116219","1946",48.4,-123.8,NA
"V17895","1946",48.7,-123.3,NA
"V18647","1946",48.7,-123.3,NA
"V17914","1946",49.2,-122.7,NA
"V18197","1946",49.2,-121.9,NA
"V97297","1946",49.29,-115.83,NA
"V97296","1946",49.29,-115.83,NA
"V97290","1946",49.29,-115.83,NA
"V116217","1946",49.3,-123.3,NA
"V90613","1946",49.42,-115.87,NA
"V96634","1946",49.62,-115.63,NA
"V96607","1946",49.7,-116,NA
"V97303","1946",49.7,-116,NA
"V97305","1946",49.8,-115.7,NA
"V17721","1946",50.32,-122.81,NA
"V18930","1946",50.32,-122.81,NA
"V17429","1946",50.58,-122.93,NA
"V120336","1946",50.8,-121.3,NA
"V113350","1946",50.87,-121.74,NA
"V45288","1946",51.86,-120.77,NA
"V108707","1946",53.25,-131.82,NA
"V45287","1946",53.3,-120.16,NA
"V20089","1946",53.3,-120.16,1371.6
"V45274","1946",53.3,-120.16,1828.8
"V45281","1946",53.3,-120.16,1828.8
"V20247","1946",53.3,-120.16,1828.8
"V18801","1946",53.91,-122.75,NA
"V17571","1946",54,-122,NA
"V198415","1946",54,-123.1,NA
"V45272","1946",54,-123.1,NA
"V20066","1946",54,-123.1,NA
"V18582","1946",54,-122,NA
"V45256","1946",54.78,-127.18,NA
"V20068","1946",54.78,-127.18,NA
"V19462","1946",54.78,-127.18,NA
"V18833","1946",54.78,-127.18,NA
"V235729","1946",54.78,-127.18,NA
"V45258","1946",54.78,-127.18,NA
"V45257","1946",54.8,-127.3,NA
"V113338","1946",55.61,-122.27,NA
"V149776","1946",NA,NA,1450
"V54544","1946",NA,NA,NA
"V54538","1946",NA,NA,NA
"V18220","1946",NA,NA,747
"V17428","1946",NA,NA,1890
"V18453","1946",NA,NA,NA
"V185350","1946",NA,NA,NA
"V185227","1946",NA,NA,NA
"V82890","1946",NA,NA,NA
"V121211","1946",NA,NA,NA
"V121215","1946",NA,NA,NA
"V121217","1946",NA,NA,NA
"V121219","1946",NA,NA,NA
"V54278","1946",NA,NA,NA
"V19002","1946",NA,NA,NA
"V45271","1946",NA,NA,NA
"V185522","1946",NA,NA,NA
"V185536","1946",NA,NA,NA
"V82888","1946",NA,NA,NA
"V121225","1946",NA,NA,NA
"V121213","1946",NA,NA,NA
"V121218","1946",NA,NA,NA
"V120933","1946",NA,NA,NA
"V49482","1946",NA,NA,NA
"V136950","1946",NA,NA,NA
"V121209","1946",NA,NA,NA
"V121223","1946",NA,NA,NA
