"ID1","ID2","Latitude","Longitude","Elevation"
"V227515","2008",48.407,-123.32,1
"V227509","2008",48.46,-123.47,26
"V227503","2008",48.79,-123.7,6
"V227544","2008",49.016,-119.467,295
"V227545","2008",49.016,-119.47,292
"V227546","2008",49.016,-119.47,292
"V238324","2008",49.04,-123.87,26
"V242811","2008",49.2,-122.9,5
"V227423","2008",49.328,-121.64,28
"V227270","2008",49.38,-121.5,160
"V238491","2008",49.4,-121.43,40
"V230302","2008",49.6126,-124.05469,30
"V230303","2008",49.6126,-124.05469,30
"V230304","2008",49.6126,-124.05469,30
"V230305","2008",49.6126,-124.05469,30
"V230306","2008",49.6126,-124.05469,30
"V230307","2008",49.6126,-124.05469,30
"V230308","2008",49.6126,-124.05469,30
"V230312","2008",49.6126,-124.05469,30
"V227239","2008",49.97,-122.44,130
"V238518","2008",58.4188,-152.7138,609.6
"V246097","2008",62.46,-114.38,195
"V246186","2008",68.6,-111.12,120
"V246194","2008",68.6,-111.35,20
"V246114","2008",68.62,-112.58,70
"V246168","2008",68.65,-110.66,173
"V246171","2008",68.65,-110.66,173
"V246155","2008",68.66,-110.71,30
"V246122","2008",68.71,-112.5,150
"V246208","2008",68.74,-109.1,70
"V246221","2008",68.75,-109.11,75
"V246222","2008",69.14,-104.97,7
