"ID1","ID2","Latitude","Longitude","Elevation"
"V82812","1941",48.38,-123.7,NA
"V82811","1941",48.38,-123.7,NA
"V17790","1941",48.41,-123.37,NA
"V17593","1941",48.43,-123.36,NA
"V19386","1941",48.46,-123.37,NA
"V17817","1941",48.47,-123.47,NA
"V18245","1941",48.5,-123.5,NA
"V19232","1941",48.5,-123.4,NA
"V19236","1941",48.5,-123.4,NA
"V19387","1941",48.5,-123.5,NA
"V82805","1941",48.6,-123.42,NA
"V108533","1941",48.6,-123.42,NA
"V108525","1941",48.6,-123.4,NA
"V120136","1941",49,-122,NA
"V17731","1941",49.09,-117.71,NA
"V120275","1941",49.09,-123.08,NA
"V17776","1941",49.1,-122,NA
"V120298","1941",49.1,-122.4,NA
"V120132","1941",49.17,-123.1,NA
"V43511","1941",49.2,-122.7,NA
"V121055","1941",49.2,-123,NA
"V121124","1941",49.2,-123,NA
"V121117","1941",49.2,-123,NA
"V121054","1941",49.2,-122.7,NA
"V120125","1941",49.24,-121.98,NA
"V120309","1941",49.3,-122.87,1067
"V120115","1941",49.3,-121.8,NA
"V120121","1941",49.3,-123.1,91
"V82808","1941",49.3,-125,NA
"V60184","1941",49.3,-123.1,NA
"V120134","1941",49.38,-121.44,152
"V120172","1941",49.38,-121.44,1828.8
"V120201","1941",49.39,-123.08,NA
"V19385","1941",49.63,-125.7,NA
"V19386","1941",49.63,-125.7,NA
"V107594","1941",49.63,-125.7,NA
"V17486","1941",49.71,-116.88,NA
"V17582","1941",49.71,-116.88,NA
"V17730","1941",49.71,-116.88,NA
"V136911","1941",49.95,-123.07,NA
"V120163","1941",49.95,-123.07,NA
"V121271","1941",49.95,-123.07,1981.2
"V44841","1941",49.95,-123.01,NA
"V44840","1941",49.98,-123.04,NA
"V44837","1941",50,-123.8,NA
"V120412","1941",50.01,-123.02,1828.8
"V17661","1941",50.3,-115.9,NA
"V18259","1941",50.3,-115.9,NA
"V18258","1941",50.3,-115.9,NA
"V17729","1941",50.3,-115.9,NA
"V19050","1941",50.3,-115.9,NA
"V128352","1941",50.3,-119.3,NA
"V19046","1941",51.45,-116.28,NA
"V18783","1941",51.5,-116.5,NA
"V20107","1941",51.5,-116.5,NA
"V49111","1941",51.5,-121.4,NA
"V18384","1941",51.53,-116.52,NA
"V18104","1941",52.13,-118.43,NA
"V49105","1941",52.33,-123.17,NA
"V49113","1941",52.33,-123.17,NA
"V17826","1941",52.4,-124.03,NA
"V18784","1941",52.4,-124,NA
"V18588","1941",53.77,-121.07,NA
"V54533","1941",NA,NA,NA
"V18478","1941",NA,NA,NA
"V18212","1941",NA,NA,NA
"V18162","1941",NA,NA,NA
"V18124","1941",NA,NA,NA
"V18393","1941",NA,NA,NA
"V18224","1941",NA,NA,NA
"V18516","1941",NA,NA,NA
"V18099","1941",NA,NA,NA
"V22680","1941",NA,NA,NA
"V17634","1941",NA,NA,NA
"V17581","1941",NA,NA,NA
"V17492","1941",NA,NA,1219
"V18136","1941",NA,NA,NA
"V18038","1941",NA,NA,NA
"V18207","1941",NA,NA,NA
"V18050","1941",NA,NA,NA
"V18134","1941",NA,NA,NA
"V17775","1941",NA,NA,914
"V18135","1941",NA,NA,914
"V17978","1941",NA,NA,NA
"V49120","1941",NA,NA,NA
"V49112","1941",NA,NA,NA
"V120114","1941",NA,NA,NA
"V120146","1941",NA,NA,NA
"V17825","1941",NA,NA,NA
"V19700","1941",NA,NA,NA
"V18638","1941",NA,NA,NA
"V19639","1941",NA,NA,609.6
"V19473","1941",NA,NA,NA
"V28137","1941",NA,NA,60.96
"V18929","1941",NA,NA,NA
"V19094","1941",NA,NA,NA
"V18842","1941",NA,NA,1219
"V19049","1941",NA,NA,NA
"V19108","1941",NA,NA,1829
"V18841","1941",NA,NA,NA
"V18784","1941",NA,NA,NA
"V19197","1941",NA,NA,1829
"V19701","1941",NA,NA,NA
"V19114","1941",NA,NA,NA
"V49116","1941",NA,NA,2743.2
"V19305","1941",NA,NA,NA
"V121115","1941",NA,NA,NA
"V18984","1941",NA,NA,NA
"V49115","1941",NA,NA,2068.068
"V17923","1941",NA,NA,914.4
"V20919","1941",NA,NA,NA
