"ID1","ID2","Latitude","Longitude","Elevation"
"V78333","1958",48.5,-67.4,NA
"V119690","1958",49,-114.2,1981.2
"V80870","1958",49,-114.3,NA
"V81486","1958",49.1,-120.8,1219.2
"V229777","1958",49.12,-123.19,NA
"V78528","1958",49.2,-122.7,NA
"V78526","1958",49.2,-122.7,NA
"V78502","1958",49.2,-122.7,NA
"V83340","1958",49.23,-121.77,NA
"V90775","1958",49.25,-123.25,NA
"V90777","1958",49.25,-123.25,NA
"V79704","1958",49.3,-122.5,762
"V78089","1958",49.3,-123.3,NA
"V90772","1958",49.3,-123.3,NA
"V78527","1958",49.3,-122.7,NA
"V88429","1958",49.49,-117.3,NA
"V88417","1958",49.5,-120.5,NA
"V229801","1958",49.62,-116.98,NA
"V229802","1958",49.62,-116.98,NA
"V76302","1958",49.63,-125.7,0
"V76287","1958",49.63,-125.7,0
"V76421","1958",49.9,-127.3,0
"V76434","1958",49.9,-127.3,NA
"V76378","1958",49.9,-127.3,0
"V76379","1958",49.9,-127.3,NA
"V88421","1958",49.95,-117.36,1036
"V120429","1958",49.97,-123.01,NA
"V120349","1958",49.97,-123.01,NA
"V88479","1958",49.99,-117.88,NA
"V88436","1958",49.99,-117.88,NA
"V119591","1958",50,-114.8,1768
"V75918","1958",50,-127.4,0
"V76419","1958",50,-127.4,0
"V75917","1958",50,-127.4,0
"V141397","1958",50,-121,NA
"V76422","1958",50.03,-127.37,0
"V76420","1958",50.03,-127.37,100
"V76437","1958",50.03,-127.37,0
"V76403","1958",50.03,-127.37,0
"V76431","1958",50.03,-127.37,0
"V76436","1958",50.03,-127.37,0
"V76433","1958",50.03,-127.37,NA
"V76425","1958",50.03,-127.37,0
"V76435","1958",50.03,-127.38,NA
"V76380","1958",50.03,-127.38,0
"V76384","1958",50.03,-127.37,NA
"V76430","1958",50.03,-127.37,NA
"V88419","1958",50.1,-117.92,549
"V88422","1958",50.13,-117.9,762
"V88416","1958",50.13,-117.9,NA
"V88446","1958",50.13,-117.9,427
"V88499","1958",50.13,-117.9,762
"V88404","1958",50.24,-117.63,NA
"V88435","1958",50.24,-117.63,NA
"V88424","1958",50.24,-117.63,NA
"V88503","1958",50.24,-117.8,NA
"V88492","1958",50.24,-117.8,NA
"V88500","1958",50.24,-117.8,NA
"V88501","1958",50.24,-117.8,NA
"V88423","1958",50.3,-117.8,457
"V88420","1958",50.3,-118.1,NA
"V86454","1958",50.4,-119.1,NA
"V86464","1958",50.4,-119.1,1889.76
"V88413","1958",50.55,-119.14,NA
"V88478","1958",50.55,-119.14,NA
"V83334","1958",50.68,-120.34,NA
"V116292","1958",50.7,-120.5,701
"V185137","1958",50.7,-120.5,701.04
"V114879","1958",50.7,-120.5,701.04
"V83387","1958",50.75,-120.8,NA
"V119627","1958",50.8,-116.3,853
"V83398","1958",50.84,-121.7,NA
"V77875","1958",50.9,-115.7,2590.8
"V92234","1958",53,-121,4000
"V92233","1958",53,-121,975
"V92235","1958",53,-121,1219
"V92241","1958",53.1,-121.6,1767.84
"V92250","1958",53.23,-121.38,914
"V92244","1958",53.23,-121.38,1432.56
"V92238","1958",53.23,-121.38,1311
"V80272","1958",56.2,-120,NA
"V75814","1958",56.43,-120.72,NA
"V140183","1958",69.8,-149.3,NA
"V140184","1958",69.8,-149.3,NA
"V140178","1958",69.8,-149.3,NA
"V140185","1958",69.8,-70.3,NA
"V184418","1958",81.8,-68.5,NA
"V184633","1958",81.8,-68.5,NA
"V118160","1958",NA,NA,NA
"V75815","1958",NA,NA,NA
"V87132","1958",NA,NA,NA
"V87143","1958",NA,NA,NA
"V89365","1958",NA,NA,381
"V146974","1958",NA,NA,NA
"V146989","1958",NA,NA,NA
"V146984","1958",NA,NA,NA
"V135351","1958",NA,NA,NA
"V82619","1958",NA,NA,NA
"V82622","1958",NA,NA,NA
"V82613","1958",NA,NA,NA
"V96191","1958",NA,NA,NA
"V96190","1958",NA,NA,NA
"V82650","1958",NA,NA,NA
"V92245","1958",NA,NA,1341
"V89364","1958",NA,NA,381
"V88403","1958",NA,NA,NA
"V78342","1958",NA,NA,NA
"V146985","1958",NA,NA,NA
"V78336","1958",NA,NA,NA
"V78334","1958",NA,NA,NA
"V78330","1958",NA,NA,NA
"V78335","1958",NA,NA,NA
"V100651","1958",NA,NA,1433
"V100717","1958",NA,NA,NA
"V100749","1958",NA,NA,NA
"V87068","1958",NA,NA,NA
"V100655","1958",NA,NA,1463
"V102599","1958",NA,NA,NA
"V100789","1958",NA,NA,NA
"V82618","1958",NA,NA,NA
"V82616","1958",NA,NA,NA
"V96198","1958",NA,NA,NA
"V89259","1958",NA,NA,0
"V88473","1958",NA,NA,NA
"V88415","1958",NA,NA,NA
"V82978","1958",NA,NA,NA
"V75827","1958",NA,NA,NA
"V102762","1958",NA,NA,NA
"V102763","1958",NA,NA,NA
